# ASSET=^GSPC,NAME=S&P500,LEV2=2x S&P500,LEV3=3x S&P500
Date,Asset_Close,NDX_DailyReturn,RF_Annual_Pct,RF_Daily_Pct,NDX2L_DailyReturn,NDX3L_DailyReturn,NDX2L_Adj_DailyReturn,NDX3L_Adj_DailyReturn,NDX_Indexed,NDX2L,NDX3L,NDX2L_adj,NDX3L_adj
1928-09-06,20.94,-0.617,11.39,0.045198,-1.234,-1.851,-1.2909,-1.9607,118.57305,138.474726,159.262956,125.581101,131.907135
1928-09-07,21.09,0.7163,11.39,0.045198,1.4327,2.149,1.3758,2.0392,119.422425,140.4586,162.685504,127.308791,134.597024
1928-09-10,20.92,-0.8061,11.39,0.045198,-1.6121,-2.4182,-1.669,-2.528,118.459798,138.194212,158.751429,125.183951,131.194451
1928-09-11,21.08,0.7648,11.39,0.045198,1.5296,2.2945,1.4727,2.1847,119.365799,140.308079,162.393905,127.027573,134.060644
1928-09-12,21.16,0.3795,11.39,0.045198,0.759,1.1385,0.7021,1.0288,119.8188,141.373035,164.242791,127.919444,135.439802
1928-09-13,21.14,-0.0945,11.39,0.045198,-0.189,-0.2836,-0.2459,-0.3933,119.705547,141.105783,163.777063,127.604832,134.907087
1928-09-14,21.14,0.0,11.39,0.045198,0.0,0.0,-0.0569,-0.1098,119.705547,141.105783,163.777063,127.532219,134.759011
1928-09-17,21.33,0.8988,11.39,0.045198,1.7975,2.6963,1.7406,2.5866,120.781428,143.642224,168.193014,129.752096,138.244628
1928-09-18,21.18,-0.7032,11.39,0.045198,-1.4065,-2.1097,-1.4634,-2.2195,119.932053,141.621944,164.644647,127.853342,135.176342
1928-09-19,21.18,0.0,11.39,0.045198,0.0,0.0,-0.0569,-0.1098,119.932053,141.621944,164.644647,127.780587,135.02797
1928-09-20,21.22,0.1889,11.39,0.045198,0.3777,0.5666,0.3208,0.4568,120.158548,142.156858,165.577454,128.190508,135.644773
1928-09-21,21.36,0.6598,11.39,0.045198,1.3195,1.9793,1.2626,1.8695,120.951307,144.032649,168.854701,129.809064,138.180681
