# ASSET=0050.TW,NAME=元大台50 TR,LEV2=2x 元大台50 TR,LEV3=3x 元大台50 TR
Date,Asset_Close,NDX_DailyReturn,RF_Annual_Pct,RF_Daily_Pct,NDX2L_DailyReturn,NDX3L_DailyReturn,NDX2L_Adj_DailyReturn,NDX3L_Adj_DailyReturn,NDX_Indexed,NDX2L,NDX3L,NDX2L_adj,NDX3L_adj
2009-06-08,7.0976,-1.9519,0.8385,0.003328,-3.9039,-5.8558,-3.9189,-5.8818,139.063002,155.309431,138.315134,152.837279,134.461676
2009-06-09,6.902,-2.7565,0.8352,0.003314,-5.5131,-8.2696,-5.5281,-8.2956,135.22968,146.747109,126.877013,144.388291,123.307269
2009-06-10,6.9641,0.8999,0.8319,0.003301,1.7998,2.6997,1.7848,2.6737,136.446615,149.38827,130.30232,146.965329,126.604185
2009-06-11,7.0262,0.8918,0.8285,0.003288,1.7837,2.6755,1.7687,2.6496,137.663503,152.052886,133.788594,149.564691,129.958671
2009-06-12,6.9346,-1.3038,0.8252,0.003275,-2.6077,-3.9115,-2.6227,-3.9375,135.868582,148.087813,128.555399,145.642096,124.841608
2009-06-15,6.683,-3.6274,0.8152,0.003235,-7.2548,-10.8823,-7.2698,-10.9081,130.940056,137.344273,114.565659,135.054229,111.223761
2009-06-16,6.6846,0.0232,0.8118,0.003221,0.0465,0.0697,0.0316,0.0439,130.970491,137.408121,114.645546,135.096851,111.272613
2009-06-17,6.6722,-0.1858,0.8085,0.003208,-0.3717,-0.5575,-0.3866,-0.5833,130.727104,136.89742,114.006397,134.574592,110.62358
2009-06-18,6.638,-0.512,0.8051,0.003195,-1.0239,-1.5359,-1.0388,-1.5617,130.057822,135.495676,112.255366,133.176579,108.896015
2009-06-19,6.7156,1.1696,0.8018,0.003182,2.3392,3.5087,2.3243,3.483,131.578949,138.66513,116.194107,136.271958,112.688867
2009-06-22,6.8166,1.5029,0.7918,0.003142,3.0058,4.5086,2.9909,4.483,133.556424,142.833075,121.432885,140.347736,117.740703
2009-06-23,6.6535,-2.3918,0.7884,0.003129,-4.7836,-7.1754,-4.7984,-7.201,130.362023,136.000515,112.719594,133.613244,109.262173
2009-06-24,6.8445,2.8705,0.7851,0.003115,5.741,8.6115,5.7262,8.5859,134.104068,143.808311,122.42645,141.264183,118.643327
2009-06-25,6.9222,1.1343,0.7817,0.003102,2.2686,3.4029,2.2538,3.3773,135.625214,147.070753,126.592508,144.44799,122.650313
2009-06-26,6.9253,0.0448,0.7784,0.003089,0.0897,0.1345,0.0749,0.109,135.686028,147.202646,126.7628,144.556159,122.783973
2009-06-29,6.8756,-0.7175,0.7684,0.003049,-1.4349,-2.1524,-1.4497,-2.1778,134.712536,145.090407,124.034385,142.460566,120.109933
2009-06-30,6.9035,0.4065,0.765,0.003036,0.813,1.2195,0.7983,1.1941,135.260143,146.269993,125.546985,143.597769,121.544123
2009-07-01,7.0572,2.2267,0.7617,0.003023,4.4534,6.68,4.4386,6.6546,138.271952,152.78392,133.933571,149.971543,129.632432
2009-07-02,7.1271,0.9902,0.7583,0.003009,1.9803,2.9705,1.9656,2.9451,139.641053,155.809503,137.912005,152.919363,133.450196
2009-07-03,7.1116,-0.2179,0.755,0.002996,-0.4358,-0.6537,-0.4505,-0.6791,139.336777,155.13049,137.01048,152.230462,132.543999
2009-07-06,7.0945,-0.2402,0.745,0.002956,-0.4803,-0.7205,-0.495,-0.7457,139.00216,154.385398,136.023387,151.476978,131.555582
2009-07-07,7.1722,1.0943,0.7416,0.002943,2.1886,3.2829,2.1739,3.2576,140.523249,157.764252,140.488867,154.769989,135.84117
2009-07-08,7.0899,-1.1474,0.7383,0.00293,-2.2948,-3.4422,-2.3095,-3.4675,138.910873,154.14385,135.652922,151.195647,131.130944
2009-07-09,7.2203,1.8397,0.7349,0.002916,3.6793,5.519,3.6647,5.4938,141.466381,159.81534,143.139638,156.736554,138.335049
2009-07-10,7.2638,0.6021,0.7316,0.002903,1.2043,1.8064,1.1897,1.7813,142.318217,161.739988,145.725373,158.601225,140.79917
2009-07-13,7.034,-3.1637,0.7216,0.002863,-6.3275,-9.4912,-6.342,-9.5163,137.81565,151.505949,131.894293,148.542683,127.400317
2009-07-14,7.1644,1.8543,0.7182,0.00285,3.7086,5.5629,3.694,5.5378,140.371168,157.124702,139.231445,154.029917,134.45554
2009-07-15,7.3057,1.9723,0.7149,0.002837,3.9445,5.9168,3.93,5.8917,143.139655,163.322525,147.469473,160.083265,142.377322
2009-07-16,7.3678,0.8502,0.7115,0.002824,1.7003,2.5505,1.6858,2.5254,144.356562,166.09951,151.230625,162.781913,145.972989
2009-07-17,7.433,0.8851,0.7082,0.00281,1.7703,2.6554,1.7558,2.6304,145.634321,169.039938,155.246436,165.63998,149.812716
2009-07-20,7.5308,1.3161,0.6982,0.00277,2.6322,3.9482,2.6177,3.9233,147.550982,173.489333,161.375928,169.975903,155.690359
2009-07-21,7.5153,-0.2062,0.6948,0.002757,-0.4124,-0.6186,-0.4268,-0.6435,147.246744,172.77389,160.377695,169.250365,154.688561
2009-07-22,7.5277,0.1653,0.6915,0.002744,0.3306,0.4958,0.3161,0.471,147.490112,173.345009,161.172908,169.785379,155.417121
2009-07-23,7.5324,0.0619,0.6881,0.002731,0.1238,0.1857,0.1094,0.1609,147.581417,173.559631,161.472235,169.971081,155.667173
2009-07-24,7.5122,-0.268,0.6848,0.002717,-0.536,-0.804,-0.5504,-0.8288,147.185883,172.629314,160.173946,169.035483,154.376953
2009-07-27,7.5821,0.9301,0.6748,0.002678,1.8602,2.7904,1.8459,2.7656,148.554891,175.840639,164.643383,172.15564,158.646471
2009-07-28,7.7172,1.7817,0.6714,0.002664,3.5634,5.3451,3.549,5.3204,151.201704,182.106569,173.443771,178.265518,167.087141
2009-07-29,7.6628,-0.7042,0.6681,0.002651,-1.4084,-2.1127,-1.4228,-2.1373,150.136906,179.541696,169.779478,175.72915,163.515926
2009-07-30,7.5852,-1.0132,0.6647,0.002638,-2.0263,-3.0395,-2.0407,-3.0642,148.615761,175.903562,164.619002,172.143065,158.50554
2009-07-31,7.6116,0.348,0.6614,0.002625,0.696,1.044,0.6816,1.0193,149.132923,177.127803,166.337557,173.316464,160.121258
2009-08-03,7.638,0.3468,0.6514,0.002585,0.6936,1.0405,0.6793,1.0159,149.650142,178.356422,168.068218,174.493877,161.747956
2009-08-04,7.5541,-1.0978,0.648,0.002572,-2.1956,-3.2933,-2.2098,-3.3178,148.007312,174.440498,162.533158,170.637844,156.381403
2009-08-05,7.461,-1.2333,0.6447,0.002558,-2.4666,-3.6998,-2.4808,-3.7243,146.181965,170.137814,156.519684,166.404614,150.55725
2009-08-06,7.4749,0.1873,0.6413,0.002545,0.3746,0.5619,0.3604,0.5375,146.455769,170.77516,157.399183,167.004261,151.366426
2009-08-07,7.4749,0.0,0.638,0.002532,0.0,0.0,-0.0142,-0.0244,146.455769,170.77516,157.399183,166.980483,151.329449
2009-08-10,7.4936,0.2493,0.628,0.002492,0.4985,0.7478,0.4843,0.7234,146.820821,171.626502,158.576173,167.789198,152.424204
2009-08-11,7.5184,0.3315,0.6246,0.002479,0.6631,0.9946,0.6489,0.9703,147.307595,172.764533,160.153417,168.877984,153.903186
2009-08-12,7.492,-0.3511,0.6213,0.002465,-0.7022,-1.0533,-0.7164,-1.0776,146.790395,171.551374,158.466512,167.668183,152.244723
2009-08-13,7.6644,2.3005,0.6179,0.002452,4.601,6.9016,4.5869,6.8773,150.167341,179.444529,169.403185,175.358932,162.715046
2009-08-14,7.7047,0.5267,0.6146,0.002439,1.0535,1.5802,1.0394,1.556,150.958345,181.33497,172.080168,177.181526,165.246893
2009-08-17,7.5557,-1.9347,0.6046,0.002399,-3.8695,-5.8042,-3.8836,-5.8284,148.0377,174.318266,162.092281,170.300547,155.615694
2009-08-18,7.4563,-1.3152,0.6012,0.002386,-2.6305,-3.9457,-2.6446,-3.9698,146.09066,169.732885,155.696609,165.796851,149.438008
2009-08-19,7.4315,-0.3332,0.5979,0.002373,-0.6664,-0.9997,-0.6805,-1.0238,145.603858,168.60172,154.140176,164.668575,147.90811
2009-08-20,7.3911,-0.5432,0.5945,0.002359,-1.0864,-1.6296,-1.1005,-1.6537,144.812929,166.770011,151.628281,162.856434,145.462152
2009-08-21,7.3259,-0.8824,0.5912,0.002346,-1.7647,-2.6471,-1.7788,-2.6712,143.535143,163.826953,147.614512,159.959555,141.576613
2009-08-24,7.5619,3.2217,0.5812,0.002306,6.4434,9.6651,6.4294,9.6411,148.159412,174.382974,161.881595,170.24397,155.226181
2009-08-25,7.5044,-0.7597,0.5778,0.002293,-1.5194,-2.2792,-1.5334,-2.3031,147.03381,171.733316,158.192037,167.633369,151.651133
2009-08-26,7.4532,-0.6828,0.5745,0.00228,-1.3657,-2.0485,-1.3796,-2.0724,146.029818,169.38802,154.951484,165.320619,148.508288
2009-08-27,7.4144,-0.5208,0.5712,0.002266,-1.0416,-1.5624,-1.0556,-1.5863,145.269287,167.623656,152.530498,163.575522,146.152481
2009-08-28,7.5153,1.3612,0.5678,0.002253,2.7225,4.0837,2.7085,4.0598,147.246744,172.187161,158.759395,168.005983,152.086029
2009-08-31,7.5231,0.1033,0.5578,0.002213,0.2066,0.3099,0.1927,0.2861,147.398863,172.542931,159.251433,168.329728,152.521201
2009-09-01,7.7948,3.612,0.5544,0.0022,7.2239,10.8359,7.21,10.8121,152.722859,185.007312,176.507752,180.466341,169.011991
2009-09-02,7.7948,0.0,0.5511,0.002187,0.0,0.0,-0.0139,-0.0237,152.722859,185.007312,176.507752,180.441268,168.97187
2009-09-03,7.8336,0.498,0.5478,0.002174,0.996,1.494,0.9821,1.4703,153.483436,186.850027,179.144839,182.21346,171.456301
2009-09-04,7.9268,1.1893,0.5444,0.00216,2.3786,3.5679,2.3648,3.5442,155.308829,191.294478,185.536599,186.522357,177.533129
2009-09-07,8.0432,1.4691,0.5344,0.002121,2.9383,4.4074,2.9245,4.3838,157.590534,196.915246,193.713978,191.977117,185.315852
2009-09-08,8.1519,1.3513,0.531,0.002107,2.7027,4.054,2.6889,4.0304,159.72011,202.237215,201.567151,197.139105,192.784868
2009-09-09,8.0821,-0.8571,0.5277,0.002094,-1.7143,-2.5714,-1.7281,-2.595,158.351093,198.770323,196.384043,193.732403,187.782181
2009-09-10,8.2063,1.537,0.5244,0.002081,3.0739,4.6109,3.0602,4.5874,160.784907,204.880417,205.439155,199.660924,196.396489
2009-09-11,8.1519,-0.6622,0.521,0.002068,-1.3245,-1.9867,-1.3383,-2.0102,159.72011,202.166778,201.357596,196.988916,192.448432
2009-09-14,8.051,-1.2381,0.511,0.002028,-2.4762,-3.7143,-2.49,-3.7378,157.742597,197.160679,193.878503,192.083978,185.255183
2009-09-15,8.1442,1.1572,0.5076,0.002014,2.3144,3.4716,2.3007,3.4482,159.568009,201.723802,200.609243,196.503249,191.643214
2009-09-16,8.2606,1.4299,0.5043,0.002001,2.8599,4.2898,2.8462,4.2664,161.849723,207.492828,209.214969,202.096039,199.819534
2009-09-17,8.2529,-0.094,0.501,0.001988,-0.188,-0.282,-0.2017,-0.3053,161.697585,207.102744,208.624986,201.688425,199.209407
2009-09-18,8.2762,0.2822,0.4976,0.001975,0.5645,0.8467,0.5508,0.8234,162.153943,208.271752,210.391388,202.799278,200.849643
2009-09-21,8.2529,-0.2814,0.4876,0.001935,-0.5629,-0.8443,-0.5765,-0.8675,161.697585,207.099454,208.615044,201.630119,199.107193
2009-09-22,8.2218,-0.3763,0.4842,0.001922,-0.7526,-1.1288,-0.7662,-1.1521,161.089145,205.540896,206.260099,200.085243,196.813368
2009-09-23,8.183,-0.4721,0.4809,0.001908,-0.9443,-1.4164,-0.9579,-1.4396,160.328568,203.599986,203.338547,198.168609,193.979998
2009-09-24,8.0743,-1.3283,0.4776,0.001895,-2.6565,-3.9848,-2.6701,-4.008,158.198973,198.191276,195.235899,192.877232,186.205354
2009-09-25,8.1286,0.6731,0.4742,0.001882,1.3461,2.0192,1.3326,1.9961,159.263771,200.859226,199.178149,195.447439,189.92219
