# ASSET=^SP500TR,NAME=S&P500 TR,LEV2=2x S&P500 TR,LEV3=3x S&P500 TR
Date,Asset_Close,NDX_DailyReturn,RF_Annual_Pct,RF_Daily_Pct,NDX2L_DailyReturn,NDX3L_DailyReturn,NDX2L_Adj_DailyReturn,NDX3L_Adj_DailyReturn,NDX_Indexed,NDX2L,NDX3L,NDX2L_adj,NDX3L_adj
1988-09-08,272.69,0.011,6.3928,0.025368,0.022,0.033,-0.0151,-0.0371,106.511216,110.695967,112.156208,104.034807,99.754995
1988-09-09,273.78,0.3997,6.3952,0.025378,0.7994,1.1992,0.7624,1.129,106.936962,111.580915,113.501141,104.827923,100.881267
1988-09-12,273.41,-0.1351,6.4025,0.025407,-0.2703,-0.4054,-0.3074,-0.4756,106.792444,111.279327,113.040973,104.505682,100.401468
1988-09-13,274.42,0.3694,6.4049,0.025416,0.7388,1.1082,0.7017,1.038,107.186948,112.101486,114.293735,105.239,101.443674
1988-09-14,276.36,0.7069,6.4074,0.025426,1.4139,2.1208,1.3767,2.0506,107.944691,113.686456,116.717683,106.687865,103.523866
1988-09-15,275.16,-0.4342,6.4098,0.025436,-0.8684,-1.3026,-0.9056,-1.3729,107.475984,112.699181,115.197284,105.721741,102.102623
1988-09-16,277.76,0.9449,6.4122,0.025445,1.8898,2.8347,1.8527,2.7645,108.491533,114.828986,118.462806,107.680408,104.925214
1988-09-19,275.89,-0.6732,6.4195,0.025474,-1.3465,-2.0197,-1.3837,-2.09,107.761123,113.282833,116.070184,106.190474,102.732237
1988-09-20,276.93,0.377,6.422,0.025484,0.7539,1.1309,0.7167,1.0605,108.167332,114.136881,117.382777,106.951559,103.821742
1988-09-21,277.43,0.1806,6.4244,0.025494,0.3611,0.5417,0.3239,0.4713,108.36263,114.549032,118.018585,107.297978,104.311055
